# time_s bgx bgy bgz bax bay baz
5091.54 0 0 0 0 0 0
5091.64 0 0 0 0 0 0
5091.74 0 0 0 0 0 0
5091.84 0 0 0 0 0 0
5091.94 0 0 0 0 0 0
5092.04 0 0 0 0 0 0
5092.14 0 0 0 0 0 0
5092.24 0 0 0 0 0 0
5092.34 0 0 0 0 0 0
5092.44 0 0 0 0 0 0
5092.54 0 0 0 0 0 0
5092.64 0 0 0 0 0 0
5092.74 0 0 0 0 0 0
5092.84 0 0 0 0 0 0
5092.94 0 0 0 0 0 0
5093.04 0 0 0 0 0 0
5093.14 0 0 0 0 0 0
5093.24 0 0 0 0 0 0
5093.34 0 0 0 0 0 0
5093.44 0 0 0 0 0 0
5093.54 0 0 0 0 0 0
5093.64 0 0 0 0 0 0
5093.74 0 0 0 0 0 0
5093.84 0 0 0 0 0 0
5093.94 0 0 0 0 0 0
5094.04 0 0 0 0 0 0
5094.14 0 0 0 0 0 0
5094.24 0 0 0 0 0 0
5094.34 0 0 0 0 0 0
5094.44 0 0 0 0 0 0
5094.54 0 0 0 0 0 0
5094.64 0 0 0 0 0 0
5094.74 0 0 0 0 0 0
5094.84 0 0 0 0 0 0
5094.94 0 0 0 0 0 0
5095.04 0 0 0 0 0 0
5095.14 0 0 0 0 0 0
5095.24 0 0 0 0 0 0
5095.34 0 0 0 0 0 0
5095.44 0 0 0 0 0 0
5095.54 0 0 0 0 0 0
5095.64 0 0 0 0 0 0
5095.74 0 0 0 0 0 0
5095.84 0 0 0 0 0 0
5095.94 0 0 0 0 0 0
5096.04 0 0 0 0 0 0
5096.14 0 0 0 0 0 0
5096.24 0 0 0 0 0 0
5096.34 0 0 0 0 0 0
5096.44 0 0 0 0 0 0
5096.54 0 0 0 0 0 0
5096.64 0 0 0 0 0 0
5096.74 0 0 0 0 0 0
5096.84 0 0 0 0 0 0
5096.94 0 0 0 0 0 0
5097.04 0 0 0 0 0 0
5097.14 0 0 0 0 0 0
5097.24 0 0 0 0 0 0
5097.34 0 0 0 0 0 0
5097.44 0 0 0 0 0 0
5097.54 0 0 0 0 0 0
5097.64 0 0 0 0 0 0
5097.74 0 0 0 0 0 0
5097.84 0 0 0 0 0 0
5097.94 0 0 0 0 0 0
5098.04 0 0 0 0 0 0
5098.14 0 0 0 0 0 0
5098.24 0 0 0 0 0 0
5098.34 0 0 0 0 0 0
5098.44 0 0 0 0 0 0
5098.54 0 0 0 0 0 0
5098.64 0 0 0 0 0 0
5098.74 0 0 0 0 0 0
5098.84 0 0 0 0 0 0
5098.94 0 0 0 0 0 0
5099.04 0 0 0 0 0 0
5099.14 0 0 0 0 0 0
5099.24 0 0 0 0 0 0
5099.34 0 0 0 0 0 0
5099.44 0 0 0 0 0 0
5099.54 0 0 0 0 0 0
5099.64 0 0 0 0 0 0
5099.74 0 0 0 0 0 0
5099.84 0 0 0 0 0 0
5099.94 0 0 0 0 0 0
5100.04 0 0 0 0 0 0
5100.14 0 0 0 0 0 0
5100.24 0 0 0 0 0 0
5100.34 0 0 0 0 0 0
5100.44 0 0 0 0 0 0
5100.54 0 0 0 0 0 0
5100.64 0 0 0 0 0 0
5100.74 0 0 0 0 0 0
5100.84 0 0 0 0 0 0
5100.94 0 0 0 0 0 0
5101.04 0 0 0 0 0 0
5101.14 0 0 0 0 0 0
5101.24 0 0 0 0 0 0
5101.34 0 0 0 0 0 0
5101.44 0 0 0 0 0 0
5101.54 0 0 0 0 0 0
5101.64 0 0 0 0 0 0
5101.74 0 0 0 0 0 0
5101.84 0 0 0 0 0 0
5101.94 0 0 0 0 0 0
5102.04 0 0 0 0 0 0
5102.14 0 0 0 0 0 0
5102.24 0 0 0 0 0 0
5102.34 0 0 0 0 0 0
5102.44 0 0 0 0 0 0
5102.54 0 0 0 0 0 0
5102.64 0 0 0 0 0 0
5102.74 0 0 0 0 0 0
5102.84 0 0 0 0 0 0
5102.94 0 0 0 0 0 0
5103.04 0 0 0 0 0 0
5103.14 0 0 0 0 0 0
5103.24 0 0 0 0 0 0
5103.34 0 0 0 0 0 0
5103.44 0 0 0 0 0 0
5103.54 0 0 0 0 0 0
5103.64 0 0 0 0 0 0
5103.74 0 0 0 0 0 0
5103.84 0 0 0 0 0 0
5103.94 0 0 0 0 0 0
5104.04 0 0 0 0 0 0
5104.14 0 0 0 0 0 0
5104.24 0 0 0 0 0 0
5104.34 0 0 0 0 0 0
5104.44 0 0 0 0 0 0
5104.54 0 0 0 0 0 0
5104.64 0 0 0 0 0 0
5104.74 0 0 0 0 0 0
5104.84 0 0 0 0 0 0
5104.94 0 0 0 0 0 0
5105.04 0 0 0 0 0 0
5105.14 0 0 0 0 0 0
5105.24 0 0 0 0 0 0
5105.34 0 0 0 0 0 0
5105.44 0 0 0 0 0 0
5105.54 0 0 0 0 0 0
5105.64 0 0 0 0 0 0
5105.74 0 0 0 0 0 0
5105.84 0 0 0 0 0 0
5105.94 0 0 0 0 0 0
5106.04 0 0 0 0 0 0
5106.14 0 0 0 0 0 0
5106.24 0 0 0 0 0 0
5106.34 0 0 0 0 0 0
5106.44 0 0 0 0 0 0
5106.54 0 0 0 0 0 0
5106.64 0 0 0 0 0 0
5106.74 0 0 0 0 0 0
5106.84 0 0 0 0 0 0
5106.94 0 0 0 0 0 0
5107.04 0 0 0 0 0 0
5107.14 0 0 0 0 0 0
5107.24 0 0 0 0 0 0
5107.34 0 0 0 0 0 0
5107.44 0 0 0 0 0 0
5107.54 0 0 0 0 0 0
5107.64 0 0 0 0 0 0
5107.74 0 0 0 0 0 0
5107.84 0 0 0 0 0 0
5107.94 0 0 0 0 0 0
5108.04 0 0 0 0 0 0
5108.14 0 0 0 0 0 0
5108.24 0 0 0 0 0 0
5108.34 0 0 0 0 0 0
5108.44 0 0 0 0 0 0
5108.54 0 0 0 0 0 0
5108.64 0 0 0 0 0 0
5108.74 0 0 0 0 0 0
5108.84 0 0 0 0 0 0
5108.94 0 0 0 0 0 0
5109.04 0 0 0 0 0 0
5109.14 0 0 0 0 0 0
5109.24 0 0 0 0 0 0
5109.34 0 0 0 0 0 0
5109.44 0 0 0 0 0 0
5109.54 0 0 0 0 0 0
5109.64 0 0 0 0 0 0
5109.74 0 0 0 0 0 0
5109.84 0 0 0 0 0 0
5109.94 0 0 0 0 0 0
5110.04 0 0 0 0 0 0
5110.14 0 0 0 0 0 0
5110.24 0 0 0 0 0 0
5110.34 0 0 0 0 0 0
5110.44 0 0 0 0 0 0
5110.54 0 0 0 0 0 0
5110.64 0 0 0 0 0 0
5110.74 0 0 0 0 0 0
5110.84 0 0 0 0 0 0
5110.94 0 0 0 0 0 0
5111.04 0 0 0 0 0 0
5111.14 0 0 0 0 0 0
5111.24 0 0 0 0 0 0
5111.34 0 0 0 0 0 0
5111.44 0 0 0 0 0 0
5111.54 0 0 0 0 0 0
5111.64 0 0 0 0 0 0
5111.74 0 0 0 0 0 0
5111.84 0 0 0 0 0 0
5111.94 0 0 0 0 0 0
5112.04 0 0 0 0 0 0
5112.14 0 0 0 0 0 0
5112.24 0 0 0 0 0 0
5112.34 0 0 0 0 0 0
5112.44 0 0 0 0 0 0
5112.54 0 0 0 0 0 0
5112.64 0 0 0 0 0 0
5112.74 0 0 0 0 0 0
5112.84 0 0 0 0 0 0
5112.94 0 0 0 0 0 0
5113.04 0 0 0 0 0 0
5113.14 0 0 0 0 0 0
5113.24 0 0 0 0 0 0
5113.34 0 0 0 0 0 0
5113.44 0 0 0 0 0 0
5113.54 0 0 0 0 0 0
5113.64 0 0 0 0 0 0
5113.74 0 0 0 0 0 0
5113.84 0 0 0 0 0 0
5113.94 0 0 0 0 0 0
5114.04 0 0 0 0 0 0
5114.14 0 0 0 0 0 0
5114.24 0 0 0 0 0 0
5114.34 0 0 0 0 0 0
5114.44 0 0 0 0 0 0
5114.54 0 0 0 0 0 0
5114.64 0 0 0 0 0 0
5114.74 0 0 0 0 0 0
5114.84 0 0 0 0 0 0
5114.94 0 0 0 0 0 0
5115.04 0 0 0 0 0 0
5115.14 0 0 0 0 0 0
5115.24 0 0 0 0 0 0
5115.34 0 0 0 0 0 0
5115.44 0 0 0 0 0 0
5115.54 0 0 0 0 0 0
5115.64 0 0 0 0 0 0
5115.74 0 0 0 0 0 0
5115.84 0 0 0 0 0 0
5115.94 0 0 0 0 0 0
5116.04 0 0 0 0 0 0
5116.14 0 0 0 0 0 0
5116.24 0 0 0 0 0 0
5116.34 0 0 0 0 0 0
5116.44 0 0 0 0 0 0
5116.54 0 0 0 0 0 0
5116.64 0 0 0 0 0 0
5116.74 0 0 0 0 0 0
5116.84 0 0 0 0 0 0
5116.94 0 0 0 0 0 0
5117.04 0 0 0 0 0 0
5117.14 0 0 0 0 0 0
5117.24 0 0 0 0 0 0
5117.34 0 0 0 0 0 0
5117.44 0 0 0 0 0 0
5117.54 0 0 0 0 0 0
5117.64 0 0 0 0 0 0
5117.74 0 0 0 0 0 0
5117.84 0 0 0 0 0 0
5117.94 0 0 0 0 0 0
5118.04 0 0 0 0 0 0
5118.14 0 0 0 0 0 0
5118.24 0 0 0 0 0 0
5118.34 0 0 0 0 0 0
5118.44 0 0 0 0 0 0
5118.54 0 0 0 0 0 0
5118.64 0 0 0 0 0 0
5118.74 0 0 0 0 0 0
5118.84 0 0 0 0 0 0
5118.94 0 0 0 0 0 0
5119.04 0 0 0 0 0 0
5119.14 0 0 0 0 0 0
5119.24 0 0 0 0 0 0
5119.34 0 0 0 0 0 0
5119.44 0 0 0 0 0 0
5119.54 0 0 0 0 0 0
5119.64 0 0 0 0 0 0
5119.74 0 0 0 0 0 0
5119.84 0 0 0 0 0 0
5119.94 0 0 0 0 0 0
5120.04 0 0 0 0 0 0
5120.14 0 0 0 0 0 0
5120.24 0 0 0 0 0 0
5120.34 0 0 0 0 0 0
5120.44 0 0 0 0 0 0
5120.54 0 0 0 0 0 0
5120.64 0 0 0 0 0 0
5120.74 0 0 0 0 0 0
5120.84 0 0 0 0 0 0
5120.94 0 0 0 0 0 0
5121.04 0 0 0 0 0 0
5121.14 0 0 0 0 0 0
5121.24 0 0 0 0 0 0
5121.34 0 0 0 0 0 0
5121.44 0 0 0 0 0 0
5121.54 0 0 0 0 0 0
5121.64 0 0 0 0 0 0
5121.74 0 0 0 0 0 0
5121.84 0 0 0 0 0 0
5121.94 0 0 0 0 0 0
5122.04 0 0 0 0 0 0
5122.14 0 0 0 0 0 0
5122.24 0 0 0 0 0 0
5122.34 0 0 0 0 0 0
5122.44 0 0 0 0 0 0
5122.54 0 0 0 0 0 0
5122.64 0 0 0 0 0 0
5122.74 0 0 0 0 0 0
5122.84 0 0 0 0 0 0
5122.94 0 0 0 0 0 0
5123.04 0 0 0 0 0 0
5123.14 0 0 0 0 0 0
5123.24 0 0 0 0 0 0
5123.34 0 0 0 0 0 0
5123.44 0 0 0 0 0 0
5123.54 0 0 0 0 0 0
5123.64 0 0 0 0 0 0
5123.74 0 0 0 0 0 0
5123.84 0 0 0 0 0 0
5123.94 0 0 0 0 0 0
5124.04 0 0 0 0 0 0
5124.14 0 0 0 0 0 0
5124.24 0 0 0 0 0 0
5124.34 0 0 0 0 0 0
5124.44 0 0 0 0 0 0
5124.54 0 0 0 0 0 0
5124.64 0 0 0 0 0 0
5124.74 0 0 0 0 0 0
5124.84 0 0 0 0 0 0
5124.94 0 0 0 0 0 0
5125.04 0 0 0 0 0 0
5125.14 0 0 0 0 0 0
5125.24 0 0 0 0 0 0
5125.34 0 0 0 0 0 0
5125.44 0 0 0 0 0 0
5125.54 0 0 0 0 0 0
5125.64 0 0 0 0 0 0
5125.74 0 0 0 0 0 0
5125.84 0 0 0 0 0 0
5125.94 0 0 0 0 0 0
5126.04 0 0 0 0 0 0
5126.14 0 0 0 0 0 0
5126.24 0 0 0 0 0 0
5126.34 0 0 0 0 0 0
5126.44 0 0 0 0 0 0
5126.54 0 0 0 0 0 0
5126.64 0 0 0 0 0 0
5126.74 0 0 0 0 0 0
5126.84 0 0 0 0 0 0
5126.94 0 0 0 0 0 0
5127.04 0 0 0 0 0 0
5127.14 0 0 0 0 0 0
5127.24 0 0 0 0 0 0
5127.34 0 0 0 0 0 0
5127.44 0 0 0 0 0 0
5127.54 0 0 0 0 0 0
5127.64 0 0 0 0 0 0
5127.74 0 0 0 0 0 0
5127.84 0 0 0 0 0 0
5127.94 0 0 0 0 0 0
5128.04 0 0 0 0 0 0
5128.14 0 0 0 0 0 0
5128.24 0 0 0 0 0 0
5128.34 0 0 0 0 0 0
5128.44 0 0 0 0 0 0
5128.54 0 0 0 0 0 0
5128.64 0 0 0 0 0 0
5128.74 0 0 0 0 0 0
5128.84 0 0 0 0 0 0
5128.94 0 0 0 0 0 0
5129.04 0 0 0 0 0 0
5129.14 0 0 0 0 0 0
5129.24 0 0 0 0 0 0
5129.34 0 0 0 0 0 0
5129.44 0 0 0 0 0 0
5129.54 0 0 0 0 0 0
5129.64 0 0 0 0 0 0
5129.74 0 0 0 0 0 0
5129.84 0 0 0 0 0 0
5129.94 0 0 0 0 0 0
5130.04 0 0 0 0 0 0
5130.14 0 0 0 0 0 0
5130.24 0 0 0 0 0 0
5130.34 0 0 0 0 0 0
5130.44 0 0 0 0 0 0
5130.54 0 0 0 0 0 0
5130.64 0 0 0 0 0 0
5130.74 0 0 0 0 0 0
5130.84 0 0 0 0 0 0
5130.94 0 0 0 0 0 0
5131.04 0 0 0 0 0 0
5131.14 0 0 0 0 0 0
5131.24 0 0 0 0 0 0
5131.34 0 0 0 0 0 0
5131.44 0 0 0 0 0 0
5131.54 0 0 0 0 0 0
5131.64 0 0 0 0 0 0
5131.74 0 0 0 0 0 0
5131.84 0 0 0 0 0 0
5131.94 0 0 0 0 0 0
5132.04 0 0 0 0 0 0
5132.14 0 0 0 0 0 0
5132.24 0 0 0 0 0 0
5132.34 0 0 0 0 0 0
5132.44 0 0 0 0 0 0
5132.54 0 0 0 0 0 0
5132.64 0 0 0 0 0 0
5132.74 0 0 0 0 0 0
5132.84 0 0 0 0 0 0
5132.94 0 0 0 0 0 0
5133.04 0 0 0 0 0 0
5133.14 0 0 0 0 0 0
5133.24 0 0 0 0 0 0
5133.34 0 0 0 0 0 0
5133.44 0 0 0 0 0 0
5133.54 0 0 0 0 0 0
5133.64 0 0 0 0 0 0
5133.74 0 0 0 0 0 0
5133.84 0 0 0 0 0 0
5133.94 0 0 0 0 0 0
5134.04 0 0 0 0 0 0
5134.14 0 0 0 0 0 0
5134.24 0 0 0 0 0 0
5134.34 0 0 0 0 0 0
5134.44 0 0 0 0 0 0
5134.54 0 0 0 0 0 0
5134.64 0 0 0 0 0 0
5134.74 0 0 0 0 0 0
5134.84 0 0 0 0 0 0
5134.94 0 0 0 0 0 0
5135.04 0 0 0 0 0 0
5135.14 0 0 0 0 0 0
5135.24 0 0 0 0 0 0
5135.34 0 0 0 0 0 0
5135.44 0 0 0 0 0 0
5135.54 0 0 0 0 0 0
5135.64 0 0 0 0 0 0
5135.74 0 0 0 0 0 0
5135.84 0 0 0 0 0 0
5135.94 0 0 0 0 0 0
5136.04 0 0 0 0 0 0
5136.14 0 0 0 0 0 0
5136.24 0 0 0 0 0 0
5136.34 0 0 0 0 0 0
5136.44 0 0 0 0 0 0
5136.54 0 0 0 0 0 0
5136.64 0 0 0 0 0 0
5136.74 0 0 0 0 0 0
5136.84 0 0 0 0 0 0
5136.94 0 0 0 0 0 0
5137.04 0 0 0 0 0 0
5137.14 0 0 0 0 0 0
5137.24 0 0 0 0 0 0
5137.34 0 0 0 0 0 0
5137.44 0 0 0 0 0 0
5137.54 0 0 0 0 0 0
5137.64 0 0 0 0 0 0
5137.74 0 0 0 0 0 0
5137.84 0 0 0 0 0 0
5137.94 0 0 0 0 0 0
5138.04 0 0 0 0 0 0
5138.14 0 0 0 0 0 0
5138.24 0 0 0 0 0 0
5138.34 0 0 0 0 0 0
5138.44 0 0 0 0 0 0
5138.54 0 0 0 0 0 0
5138.64 0 0 0 0 0 0
5138.74 0 0 0 0 0 0
5138.84 0 0 0 0 0 0
5138.94 0 0 0 0 0 0
5139.04 0 0 0 0 0 0
5139.14 0 0 0 0 0 0
5139.24 0 0 0 0 0 0
5139.34 0 0 0 0 0 0
5139.44 0 0 0 0 0 0
5139.54 0 0 0 0 0 0
5139.64 0 0 0 0 0 0
5139.74 0 0 0 0 0 0
5139.84 0 0 0 0 0 0
5139.94 0 0 0 0 0 0
5140.04 0 0 0 0 0 0
5140.14 0 0 0 0 0 0
5140.24 0 0 0 0 0 0
5140.34 0 0 0 0 0 0
5140.44 0 0 0 0 0 0
5140.54 0 0 0 0 0 0
5140.64 0 0 0 0 0 0
5140.74 0 0 0 0 0 0
5140.84 0 0 0 0 0 0
5140.94 0 0 0 0 0 0
5141.04 0 0 0 0 0 0
5141.14 0 0 0 0 0 0
5141.24 0 0 0 0 0 0
5141.34 0 0 0 0 0 0
5141.44 0 0 0 0 0 0
5141.54 0 0 0 0 0 0
5141.64 0 0 0 0 0 0
5141.74 0 0 0 0 0 0
5141.84 0 0 0 0 0 0
5141.94 0 0 0 0 0 0
5142.04 0 0 0 0 0 0
5142.14 0 0 0 0 0 0
5142.24 0 0 0 0 0 0
5142.34 0 0 0 0 0 0
5142.44 0 0 0 0 0 0
5142.54 0 0 0 0 0 0
5142.64 0 0 0 0 0 0
5142.74 0 0 0 0 0 0
5142.84 0 0 0 0 0 0
5142.94 0 0 0 0 0 0
5143.04 0 0 0 0 0 0
5143.14 0 0 0 0 0 0
5143.24 0 0 0 0 0 0
5143.34 0 0 0 0 0 0
5143.44 0 0 0 0 0 0
5143.54 0 0 0 0 0 0
5143.64 0 0 0 0 0 0
5143.74 0 0 0 0 0 0
5143.84 0 0 0 0 0 0
5143.94 0 0 0 0 0 0
5144.04 0 0 0 0 0 0
5144.14 0 0 0 0 0 0
5144.24 0 0 0 0 0 0
5144.34 0 0 0 0 0 0
5144.44 0 0 0 0 0 0
5144.54 0 0 0 0 0 0
5144.64 0 0 0 0 0 0
5144.74 0 0 0 0 0 0
5144.84 0 0 0 0 0 0
5144.94 0 0 0 0 0 0
5145.04 0 0 0 0 0 0
5145.14 0 0 0 0 0 0
5145.24 0 0 0 0 0 0
5145.34 0 0 0 0 0 0
5145.44 0 0 0 0 0 0
5145.54 0 0 0 0 0 0
5145.64 0 0 0 0 0 0
5145.74 0 0 0 0 0 0
5145.84 0 0 0 0 0 0
5145.94 0 0 0 0 0 0
5146.04 0 0 0 0 0 0
5146.14 0 0 0 0 0 0
5146.24 0 0 0 0 0 0
5146.34 0 0 0 0 0 0
5146.44 0 0 0 0 0 0
5146.54 0 0 0 0 0 0
5146.64 0 0 0 0 0 0
5146.74 0 0 0 0 0 0
5146.84 0 0 0 0 0 0
5146.94 0 0 0 0 0 0
5147.04 0 0 0 0 0 0
5147.14 0 0 0 0 0 0
5147.24 0 0 0 0 0 0
5147.34 0 0 0 0 0 0
5147.44 0 0 0 0 0 0
5147.54 0 0 0 0 0 0
5147.64 0 0 0 0 0 0
5147.74 0 0 0 0 0 0
5147.84 0 0 0 0 0 0
5147.94 0 0 0 0 0 0
5148.04 0 0 0 0 0 0
5148.14 0 0 0 0 0 0
5148.24 0 0 0 0 0 0
5148.34 0 0 0 0 0 0
5148.44 0 0 0 0 0 0
5148.54 0 0 0 0 0 0
5148.64 0 0 0 0 0 0
5148.74 0 0 0 0 0 0
5148.84 0 0 0 0 0 0
5148.94 0 0 0 0 0 0
5149.04 0 0 0 0 0 0
5149.14 0 0 0 0 0 0
5149.24 0 0 0 0 0 0
5149.34 0 0 0 0 0 0
5149.44 0 0 0 0 0 0
5149.54 0 0 0 0 0 0
5149.64 0 0 0 0 0 0
5149.74 0 0 0 0 0 0
5149.84 0 0 0 0 0 0
5149.94 0 0 0 0 0 0
5150.04 0 0 0 0 0 0
5150.14 0 0 0 0 0 0
5150.24 0 0 0 0 0 0
5150.34 0 0 0 0 0 0
5150.44 0 0 0 0 0 0
5150.54 0 0 0 0 0 0
5150.64 0 0 0 0 0 0
5150.74 0 0 0 0 0 0
5150.84 0 0 0 0 0 0
5150.94 0 0 0 0 0 0
5151.04 0 0 0 0 0 0
5151.14 0 0 0 0 0 0
5151.24 0 0 0 0 0 0
5151.34 0 0 0 0 0 0
5151.44 0 0 0 0 0 0
5151.54 0 0 0 0 0 0
5151.64 0 0 0 0 0 0
5151.74 0 0 0 0 0 0
5151.84 0 0 0 0 0 0
5151.94 0 0 0 0 0 0
5152.04 0 0 0 0 0 0
5152.14 0 0 0 0 0 0
5152.24 0 0 0 0 0 0
5152.34 0 0 0 0 0 0
5152.44 0 0 0 0 0 0
5152.54 0 0 0 0 0 0
5152.64 0 0 0 0 0 0
5152.74 0 0 0 0 0 0
5152.84 0 0 0 0 0 0
5152.94 0 0 0 0 0 0
5153.04 0 0 0 0 0 0
5153.14 0 0 0 0 0 0
5153.24 0 0 0 0 0 0
5153.34 0 0 0 0 0 0
5153.44 0 0 0 0 0 0
5153.54 0 0 0 0 0 0
5153.64 0 0 0 0 0 0
5153.74 0 0 0 0 0 0
5153.84 0 0 0 0 0 0
5153.94 0 0 0 0 0 0
5154.04 0 0 0 0 0 0
5154.14 0 0 0 0 0 0
5154.24 0 0 0 0 0 0
5154.34 0 0 0 0 0 0
5154.44 0 0 0 0 0 0
5154.54 0 0 0 0 0 0
5154.64 0 0 0 0 0 0
5154.74 0 0 0 0 0 0
5154.84 0 0 0 0 0 0
5154.94 0 0 0 0 0 0
5155.04 0 0 0 0 0 0
5155.14 0 0 0 0 0 0
5155.24 0 0 0 0 0 0
5155.34 0 0 0 0 0 0
5155.44 0 0 0 0 0 0
5155.54 0 0 0 0 0 0
5155.64 0 0 0 0 0 0
5155.74 0 0 0 0 0 0
5155.84 0 0 0 0 0 0
5155.94 0 0 0 0 0 0
5156.04 0 0 0 0 0 0
5156.14 0 0 0 0 0 0
5156.24 0 0 0 0 0 0
5156.34 0 0 0 0 0 0
5156.44 0 0 0 0 0 0
5156.54 0 0 0 0 0 0
5156.64 0 0 0 0 0 0
5156.74 0 0 0 0 0 0
5156.84 0 0 0 0 0 0
5156.94 0 0 0 0 0 0
5157.04 0 0 0 0 0 0
5157.14 0 0 0 0 0 0
5157.24 0 0 0 0 0 0
5157.34 0 0 0 0 0 0
5157.44 0 0 0 0 0 0
5157.54 0 0 0 0 0 0
5157.64 0 0 0 0 0 0
5157.74 0 0 0 0 0 0
5157.84 0 0 0 0 0 0
5157.94 0 0 0 0 0 0
5158.04 0 0 0 0 0 0
5158.14 0 0 0 0 0 0
5158.24 0 0 0 0 0 0
5158.34 0 0 0 0 0 0
5158.44 0 0 0 0 0 0
5158.54 0 0 0 0 0 0
5158.64 0 0 0 0 0 0
